file,date,terms
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgH2883-2.html,2019,"immigration, immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgH2886-16.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2011-6.html,2019,"immigration, immigrant, migrant, citizenship, deportation, border, refugee, undocumented, illegal alien, wall, daca, dreamer, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2037-3.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2045-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2045.html,2019,"immigration, border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2046.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2049.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2050.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2054.html,2019,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-27-CREC-2019-03-27-pt1-PgS2055-2.html,2019,"immigration, immigrant, migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2064-4.html,2019,"immigration, immigrant, migrant, border, asylum, illegal alien, wall, detention, border security, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2086-3.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2087-3.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2088-2.html,2019,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2092-2.html,2019,migrant
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2093-2.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2095-2.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-28-CREC-2019-03-28-pt1-PgS2098-4.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-29-CREC-2019-03-29-pt1-PgD321-6.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-29-CREC-2019-03-29-pt1-PgH2923.html,2019,"immigration, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-01-CREC-2019-04-01-pt1-PgH2930.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-01-CREC-2019-04-01-pt1-PgS2105-6.html,2019,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-01-CREC-2019-04-01-pt1-PgS2118-2.html,2019,"unauthorized, detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-01-CREC-2019-04-01-pt1-PgS2127.html,2019,"immigration, migrant, border, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-01-CREC-2019-04-01-pt1-PgS2135-2.html,2019,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-01-CREC-2019-04-01-pt1-PgS2161.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgH2975-5.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgH2976.html,2019,"border, wall, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgH2987-14.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2163-6.html,2019,"immigration, immigrant, migrant, citizenship, border, asylum, wall, daca, dreamer, detention, border security, path to citizenship, mexico, ice, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2180.html,2019,"wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2184-2.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2187-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2189-2.html,2019,"immigration, immigrant, migrant, detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2204-5.html,2019,"immigrant, migrant, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-02-CREC-2019-04-02-pt1-PgS2206.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-03-CREC-2019-04-03-pt1-PgH3069-25.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-03-CREC-2019-04-03-pt1-PgS2212.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-03-CREC-2019-04-03-pt1-PgS2227.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-03-CREC-2019-04-03-pt1-PgS2239.html,2019,"migrant, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-03-CREC-2019-04-03-pt1-PgS2243-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgH3102.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2250.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2261.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2269-6.html,2019,"immigration, immigrant, migrant, visa, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2270.html,2019,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2271.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2272.html,2019,"immigration, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2274.html,2019,"immigration, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2278-2.html,2019,"detention, amnesty"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2278.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2279-2.html,2019,undocumented
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2279.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2280-2.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-04-CREC-2019-04-04-pt1-PgS2280-3.html,2019,"border, visa, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgH3119-4.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgH3120-5.html,2019,"immigration, migrant, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgH3120.html,2019,"border, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgH3121.html,2019,"border, asylum, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgH3126-5.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgH3127-2.html,2019,"immigration, immigrant, migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgS2285-10.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgS2286-2.html,2019,"immigration, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgS2288.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgS2289-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgS2291-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-08-CREC-2019-04-08-pt1-PgS2294-2.html,2019,"immigration, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgH3219-21.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2297-10.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2298.html,2019,"immigration, immigrant, migrant, border, asylum, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2306-5.html,2019,"immigrant, migrant, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2313-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2317-3.html,2019,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2320.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2321.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2323-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2323.html,2019,"migrant, undocumented, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2324-6.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2328.html,2019,"immigration, refugee, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2329-2.html,2019,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2333-3.html,2019,"immigration, immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-09-CREC-2019-04-09-pt1-PgS2334.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2355-3.html,2019,"immigration, citizenship, daca"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2357-2.html,2019,"immigrant, migrant, border, refugee, detention"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2358.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2368.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2373.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2376-2.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2383-6.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2385-2.html,2019,"immigration, refugee, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2387-2.html,2019,"immigration, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-10-CREC-2019-04-10-pt1-PgS2390.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2412-4.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2415-2.html,2019,dreamer
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2417.html,2019,"border, refugee, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2425-3.html,2019,migrant
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2426-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2430-3.html,2019,"wall, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2430.html,2019,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2431.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2432-7.html,2019,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2436.html,2019,"immigration, immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-04-11-CREC-2019-04-11-pt1-PgS2444-2.html,2019,refugee
